                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.2211,                0.73471,                 1.0975,                0.69639,                0.63396,                0.64507,                0.42466,                  1.264,                0.79439,                 1.1105,              0.0092724,              0.0092724,              0.0092724
                    149,                 1.2154,                0.72982,                 1.0987,                0.67832,                0.64241,                0.64556,                0.42622,                 1.2638,                0.79331,                 1.1109,              0.0092674,              0.0092674,              0.0092674
                    150,                 1.2277,                0.73874,                 1.1029,                0.67846,                 0.6424,                0.64555,                0.42717,                 1.2633,                0.79187,                 1.1106,              0.0092625,              0.0092625,              0.0092625
                    151,                 1.2264,                0.73835,                 1.0935,                0.67741,                0.64125,                0.64406,                0.42683,                 1.2624,                 0.7911,                 1.1103,              0.0092575,              0.0092575,              0.0092575
                    152,                 1.2201,                0.73563,                 1.0938,                0.68439,                0.63561,                0.64457,                0.42684,                 1.2614,                0.79024,                 1.1098,              0.0092526,              0.0092526,              0.0092526
                    153,                 1.2128,                0.72827,                 1.0913,                0.68351,                0.63987,                0.64476,                0.42794,                 1.2616,                0.78898,                 1.1097,              0.0092476,              0.0092476,              0.0092476
                    154,                 1.2112,                0.72405,                 1.0978,                 0.6934,                 0.6333,                0.64488,                0.42785,                 1.2602,                0.78869,                  1.109,              0.0092426,              0.0092426,              0.0092426
                    155,                 1.2113,                0.73172,                  1.098,                0.69949,                 0.6321,                0.64484,                0.42892,                   1.26,                0.78751,                 1.1091,              0.0092377,              0.0092377,              0.0092377
                    156,                 1.2148,                0.73673,                 1.0937,                0.70056,                0.63125,                0.64409,                0.42845,                  1.259,                0.78748,                 1.1083,              0.0092327,              0.0092327,              0.0092327
                    157,                  1.207,                0.72587,                 1.0941,                0.70069,                0.63138,                0.64389,                0.42764,                 1.2587,                0.78744,                 1.1085,              0.0092278,              0.0092278,              0.0092278
                    158,                 1.2061,                0.72277,                 1.0936,                0.70068,                0.63136,                0.64268,                0.42764,                  1.257,                0.78692,                 1.1069,              0.0092229,              0.0092229,              0.0092229
                    159,                 1.2163,                0.72399,                 1.0879,                 0.7004,                0.63154,                0.64312,                0.42777,                 1.2557,                0.78616,                 1.1066,              0.0092179,              0.0092179,              0.0092179
                    160,                 1.2141,                0.72795,                 1.0864,                0.69914,                0.63196,                0.64493,                0.42768,                  1.255,                 0.7847,                 1.1066,              0.0092129,              0.0092129,              0.0092129
                    161,                 1.2066,                0.71989,                 1.0892,                0.69403,                0.63593,                0.64443,                0.42718,                  1.254,                 0.7852,                 1.1066,               0.009208,               0.009208,               0.009208
                    162,                 1.2046,                0.71554,                 1.0866,                0.68436,                0.64115,                0.64459,                 0.4274,                 1.2539,                0.78417,                 1.1065,              0.0092031,              0.0092031,              0.0092031
                    163,                 1.1941,                0.71756,                 1.0843,                0.68192,                0.64428,                0.64385,                0.42779,                 1.2529,                0.78413,                 1.1064,              0.0091981,              0.0091981,              0.0091981
                    164,                 1.2073,                0.72323,                  1.087,                0.68478,                0.64525,                0.64383,                0.42906,                 1.2513,                0.78372,                 1.1054,              0.0091932,              0.0091932,              0.0091932
                    165,                 1.2047,                 0.7191,                 1.0872,                0.68528,                0.64695,                0.64392,                0.42904,                 1.2505,                0.78276,                 1.1051,              0.0091882,              0.0091882,              0.0091882
                    166,                 1.2068,                0.71741,                 1.0866,                0.68579,                 0.6452,                0.64495,                0.43039,                 1.2498,                 0.7826,                 1.1051,              0.0091833,              0.0091833,              0.0091833
                    167,                 1.1843,                0.70448,                 1.0865,                0.68477,                0.64657,                0.64354,                0.42939,                 1.2481,                0.78245,                 1.1029,              0.0091783,              0.0091783,              0.0091783
                    168,                 1.1953,                0.71824,                 1.0925,                0.68775,                0.64726,                0.64532,                0.43013,                 1.2476,                0.78131,                 1.1033,              0.0091734,              0.0091734,              0.0091734
                    169,                 1.1958,                0.71672,                 1.0855,                0.68866,                0.64958,                0.64474,                0.43008,                 1.2468,                0.78072,                 1.1032,              0.0091684,              0.0091684,              0.0091684
                    170,                 1.2015,                0.72128,                 1.0951,                0.69176,                0.64557,                0.64597,                0.43059,                 1.2472,                0.78052,                 1.1051,              0.0091635,              0.0091635,              0.0091635
                    171,                 1.2001,                0.71847,                 1.0866,                0.69054,                 0.6467,                0.64598,                0.43069,                 1.2464,                0.77993,                 1.1055,              0.0091585,              0.0091585,              0.0091585
                    172,                 1.1953,                0.71413,                 1.0792,                0.69183,                0.64489,                0.64606,                 0.4288,                 1.2454,                0.77904,                 1.1041,              0.0091535,              0.0091535,              0.0091535
                    173,                  1.201,                0.71872,                  1.083,                0.69306,                0.64499,                0.64689,                0.42873,                 1.2447,                0.77975,                 1.1046,              0.0091486,              0.0091486,              0.0091486
                    174,                 1.1964,                0.71594,                  1.086,                0.69471,                 0.6447,                0.64765,                0.42889,                 1.2446,                0.77945,                 1.1049,              0.0091436,              0.0091436,              0.0091436
                    175,                 1.1867,                0.70797,                 1.0795,                0.69576,                0.64455,                0.64756,                0.42898,                 1.2441,                0.77829,                 1.1048,              0.0091387,              0.0091387,              0.0091387
                    176,                 1.1914,                0.71881,                 1.0879,                0.70344,                0.65185,                0.64802,                0.42856,                  1.244,                0.77839,                 1.1048,              0.0091337,              0.0091337,              0.0091337
                    177,                 1.1838,                0.70433,                 1.0837,                0.70571,                0.65105,                0.64704,                0.42963,                 1.2431,                0.77757,                 1.1045,              0.0091288,              0.0091288,              0.0091288
                    178,                  1.189,                0.70787,                 1.0756,                0.69169,                0.65561,                0.64783,                0.43097,                 1.2432,                  0.777,                 1.1051,              0.0091239,              0.0091239,              0.0091239
                    179,                 1.1864,                0.71245,                 1.0877,                0.69022,                0.65498,                0.64775,                0.42968,                 1.2425,                0.77651,                 1.1051,              0.0091189,              0.0091189,              0.0091189
                    180,                 1.1954,                0.70573,                  1.072,                 0.6842,                0.65759,                 0.6485,                0.42927,                 1.2421,                0.77539,                 1.1047,              0.0091139,              0.0091139,              0.0091139
                    181,                 1.1855,                0.70564,                 1.0811,                0.70488,                 0.6515,                0.64926,                0.43002,                 1.2418,                0.77421,                 1.1043,               0.009109,               0.009109,               0.009109
                    182,                 1.1932,                0.71232,                 1.0791,                0.70595,                0.64926,                0.64938,                0.43073,                 1.2402,                0.77312,                 1.1035,              0.0091041,              0.0091041,              0.0091041
                    183,                 1.1801,                0.69985,                 1.0751,                0.70707,                0.65126,                0.65007,                0.43037,                  1.239,                0.77186,                 1.1025,              0.0090991,              0.0090991,              0.0090991
                    184,                 1.1844,                0.70584,                 1.0778,                 0.7134,                0.64522,                0.65457,                 0.4315,                 1.2383,                0.77086,                 1.1025,              0.0090942,              0.0090942,              0.0090942
                    185,                 1.1838,                0.70316,                 1.0742,                0.70849,                 0.6501,                0.65326,                0.43035,                 1.2376,                0.76947,                 1.1028,              0.0090892,              0.0090892,              0.0090892
                    186,                 1.1654,                0.68986,                 1.0735,                0.70939,                0.64997,                  0.653,                  0.431,                 1.2367,                0.76856,                 1.1025,              0.0090843,              0.0090843,              0.0090843
                    187,                 1.1817,                0.70096,                 1.0783,                 0.7082,                0.64524,                0.65394,                0.43155,                 1.2354,                0.76738,                 1.1023,              0.0090793,              0.0090793,              0.0090793
                    188,                 1.1813,                 0.7025,                 1.0786,                0.71028,                0.64553,                0.65388,                 0.4311,                 1.2352,                0.76722,                 1.1026,              0.0090744,              0.0090744,              0.0090744
                    189,                 1.1779,                0.69921,                 1.0748,                0.71479,                0.64483,                0.65372,                0.43182,                 1.2345,                0.76646,                 1.1026,              0.0090694,              0.0090694,              0.0090694
                    190,                  1.179,                0.69239,                 1.0748,                0.71384,                0.64513,                0.65459,                0.43252,                 1.2338,                0.76605,                 1.1021,              0.0090644,              0.0090644,              0.0090644
                    191,                 1.1812,                0.70527,                 1.0755,                0.71177,                0.64506,                0.65567,                0.43268,                 1.2323,                0.76586,                 1.1017,              0.0090595,              0.0090595,              0.0090595
                    192,                 1.1736,                0.69713,                 1.0754,                0.70801,                0.64499,                0.65521,                0.43171,                 1.2322,                0.76455,                 1.1019,              0.0090545,              0.0090545,              0.0090545
                    193,                 1.1808,                0.69855,                 1.0782,                 0.7075,                0.64439,                0.65556,                0.43239,                 1.2317,                0.76468,                 1.1021,              0.0090496,              0.0090496,              0.0090496
                    194,                 1.1866,                0.70362,                 1.0789,                0.70314,                0.64555,                0.65686,                0.43278,                 1.2315,                0.76363,                 1.1021,              0.0090446,              0.0090446,              0.0090446
                    195,                 1.1762,                0.69468,                 1.0704,                0.70325,                0.64542,                0.65644,                0.43324,                 1.2308,                0.76352,                 1.1018,              0.0090397,              0.0090397,              0.0090397
                    196,                 1.1736,                0.69676,                 1.0732,                0.70725,                0.64932,                0.65744,                0.43423,                 1.2301,                0.76303,                 1.1012,              0.0090347,              0.0090347,              0.0090347
                    197,                 1.1729,                0.69739,                 1.0701,                0.70393,                0.65153,                0.65732,                0.43517,                 1.2293,                0.76312,                 1.1013,              0.0090298,              0.0090298,              0.0090298
                    198,                 1.1753,                0.69909,                 1.0721,                0.70905,                0.64827,                0.65853,                0.43658,                 1.2289,                0.76156,                 1.1012,              0.0090248,              0.0090248,              0.0090248
                    199,                 1.1738,                0.69433,                 1.0688,                0.70911,                 0.6468,                0.65909,                0.43627,                 1.2276,                0.76075,                 1.1005,              0.0090199,              0.0090199,              0.0090199
                    200,                 1.1634,                0.68773,                 1.0649,                0.70866,                0.64568,                0.65898,                0.43508,                 1.2262,                0.76022,                 1.1001,              0.0090149,              0.0090149,              0.0090149
                    201,                 1.1666,                0.69089,                 1.0712,                0.68864,                0.65813,                0.65779,                  0.436,                  1.226,                0.75937,                 1.1003,                0.00901,                0.00901,                0.00901
                    202,                 1.1653,                0.69619,                  1.074,                0.68982,                0.66315,                0.65917,                0.43723,                 1.2253,                0.75758,                 1.1002,              0.0090051,              0.0090051,              0.0090051
                    203,                 1.1797,                0.69362,                 1.0691,                0.67491,                0.67017,                0.65867,                0.43601,                 1.2247,                0.75666,                    1.1,              0.0090001,              0.0090001,              0.0090001
                    204,                 1.1672,                0.69238,                 1.0681,                0.68413,                0.66832,                0.66046,                0.43655,                 1.2236,                 0.7559,                 1.0999,              0.0089952,              0.0089952,              0.0089952
                    205,                 1.1734,                0.69571,                 1.0722,                0.68401,                0.66955,                0.66105,                0.43744,                 1.2225,                0.75457,                  1.099,              0.0089902,              0.0089902,              0.0089902
                    206,                  1.161,                0.68554,                 1.0641,                0.68273,                0.66959,                0.66098,                 0.4371,                 1.2228,                0.75336,                 1.1003,              0.0089853,              0.0089853,              0.0089853
                    207,                 1.1661,                0.68712,                 1.0668,                0.68079,                0.66997,                0.66108,                0.43705,                 1.2226,                0.75247,                 1.1003,              0.0089803,              0.0089803,              0.0089803
                    208,                 1.1573,                0.68221,                 1.0672,                0.67991,                0.67014,                0.66112,                 0.4369,                 1.2223,                0.75176,                 1.1001,              0.0089753,              0.0089753,              0.0089753
                    209,                 1.1655,                 0.6874,                  1.064,                 0.6958,                0.66034,                 0.6609,                 0.4363,                 1.2214,                0.75175,                    1.1,              0.0089704,              0.0089704,              0.0089704
                    210,                 1.1668,                0.68999,                 1.0684,                0.69653,                 0.6598,                0.66129,                0.43903,                 1.2206,                0.75146,                 1.0996,              0.0089654,              0.0089654,              0.0089654
                    211,                 1.1534,                0.68828,                 1.0617,                0.69661,                0.65867,                0.66166,                0.43863,                 1.2196,                0.75063,                 1.0986,              0.0089605,              0.0089605,              0.0089605
                    212,                 1.1572,                0.68263,                 1.0658,                0.69699,                0.65904,                0.66149,                0.43911,                 1.2186,                0.75017,                 1.0979,              0.0089555,              0.0089555,              0.0089555
                    213,                 1.1607,                0.68042,                 1.0651,                 0.6943,                0.65645,                0.66136,                0.43873,                 1.2179,                0.74924,                 1.0976,              0.0089506,              0.0089506,              0.0089506
                    214,                 1.1551,                0.67878,                  1.066,                0.67763,                0.67045,                0.66065,                0.43904,                 1.2173,                0.74847,                 1.0972,              0.0089456,              0.0089456,              0.0089456
                    215,                  1.168,                0.68393,                 1.0642,                 0.6959,                0.65708,                0.66192,                0.43965,                 1.2165,                0.74856,                 1.0969,              0.0089407,              0.0089407,              0.0089407
                    216,                  1.152,                 0.6761,                  1.064,                0.67521,                0.67296,                0.66409,                0.43994,                  1.215,                0.74808,                 1.0961,              0.0089358,              0.0089358,              0.0089358
                    217,                 1.1583,                0.68204,                 1.0628,                0.67649,                0.67057,                0.66443,                0.44059,                 1.2141,                0.74785,                 1.0956,              0.0089308,              0.0089308,              0.0089308
                    218,                 1.1498,                0.67673,                 1.0615,                 0.6745,                0.67238,                0.66415,                0.44207,                 1.2136,                0.74734,                 1.0953,              0.0089258,              0.0089258,              0.0089258
                    219,                 1.1491,                0.68137,                  1.068,                0.69824,                0.65362,                0.66447,                0.44269,                 1.2132,                0.74681,                 1.0954,              0.0089209,              0.0089209,              0.0089209
                    220,                 1.1679,                0.68143,                 1.0621,                0.69112,                0.66032,                0.66533,                0.44288,                 1.2125,                 0.7459,                 1.0949,              0.0089159,              0.0089159,              0.0089159
                    221,                 1.1483,                0.67313,                 1.0651,                0.69216,                0.65772,                0.66612,                 0.4432,                 1.2115,                0.74517,                 1.0947,               0.008911,               0.008911,               0.008911
                    222,                 1.1555,                0.68134,                 1.0581,                0.68982,                0.65937,                0.66598,                0.44543,                 1.2107,                0.74394,                 1.0941,              0.0089061,              0.0089061,              0.0089061
                    223,                 1.1555,                0.67514,                 1.0587,                0.69116,                0.66217,                0.66488,                0.44447,                 1.2096,                0.74265,                 1.0938,              0.0089011,              0.0089011,              0.0089011
                    224,                 1.1612,                0.67851,                 1.0592,                0.69561,                0.66426,                0.66534,                0.44419,                 1.2091,                0.74271,                 1.0929,              0.0088962,              0.0088962,              0.0088962
                    225,                 1.1521,                0.68034,                 1.0583,                0.69478,                0.66815,                0.66504,                0.44457,                 1.2092,                0.74178,                 1.0938,              0.0088912,              0.0088912,              0.0088912
                    226,                 1.1593,                0.67577,                 1.0618,                0.69485,                0.67078,                 0.6661,                0.44518,                 1.2087,                0.74101,                 1.0936,              0.0088863,              0.0088863,              0.0088863
                    227,                 1.1553,                0.68337,                 1.0607,                0.69477,                0.67084,                0.66719,                0.44626,                 1.2079,                0.74066,                 1.0923,              0.0088813,              0.0088813,              0.0088813
                    228,                 1.1504,                0.67444,                   1.06,                0.69234,                0.66918,                0.66672,                0.44609,                 1.2071,                0.74068,                 1.0918,              0.0088763,              0.0088763,              0.0088763
                    229,                 1.1469,                0.67309,                 1.0556,                0.69128,                0.67097,                0.66754,                0.44584,                  1.207,                0.74003,                 1.0928,              0.0088714,              0.0088714,              0.0088714
                    230,                 1.1488,                0.66854,                 1.0541,                0.69525,                0.67038,                0.66767,                0.44643,                 1.2063,                0.73981,                 1.0921,              0.0088664,              0.0088664,              0.0088664
                    231,                 1.1395,                 0.6705,                 1.0596,                0.69419,                0.67066,                0.66922,                0.44708,                 1.2059,                0.73913,                 1.0921,              0.0088615,              0.0088615,              0.0088615
                    232,                 1.1508,                0.68094,                 1.0607,                0.70097,                0.66695,                0.66959,                0.44761,                 1.2049,                0.73835,                 1.0917,              0.0088565,              0.0088565,              0.0088565
                    233,                 1.1446,                0.67044,                  1.055,                0.69796,                0.66828,                0.66994,                0.44688,                 1.2041,                0.73796,                 1.0916,              0.0088516,              0.0088516,              0.0088516
                    234,                 1.1536,                0.67633,                 1.0589,                0.69757,                0.66866,                0.67139,                0.44792,                 1.2039,                0.73803,                 1.0912,              0.0088466,              0.0088466,              0.0088466
                    235,                 1.1458,                0.67135,                 1.0603,                 0.6978,                0.66883,                0.67108,                0.44728,                 1.2036,                 0.7376,                 1.0909,              0.0088417,              0.0088417,              0.0088417
                    236,                 1.1319,                0.66201,                 1.0588,                0.69716,                0.66825,                 0.6707,                0.44678,                  1.203,                0.73807,                 1.0907,              0.0088368,              0.0088368,              0.0088368
                    237,                 1.1484,                0.67624,                 1.0604,                0.69717,                0.66816,                0.67033,                0.44728,                 1.2027,                0.73805,                 1.0909,              0.0088318,              0.0088318,              0.0088318
                    238,                 1.1386,                0.66686,                 1.0553,                0.69634,                0.66837,                0.67032,                0.44665,                 1.2025,                0.73708,                 1.0905,              0.0088268,              0.0088268,              0.0088268
                    239,                 1.1529,                0.66983,                 1.0542,                0.69503,                0.66912,                0.67053,                0.44636,                 1.2018,                0.73593,                 1.0904,              0.0088219,              0.0088219,              0.0088219
                    240,                 1.1371,                0.66812,                 1.0548,                0.69568,                0.66902,                0.67044,                0.44626,                 1.2016,                0.73623,                 1.0904,               0.008817,               0.008817,               0.008817
                    241,                   1.14,                0.67126,                 1.0602,                0.69838,                0.66765,                0.66985,                0.44632,                 1.2011,                0.73615,                 1.0898,               0.008812,               0.008812,               0.008812
                    242,                 1.1559,                0.67608,                  1.058,                 0.7045,                0.66489,                0.67055,                 0.4462,                 1.2007,                0.73542,                 1.0893,              0.0088071,              0.0088071,              0.0088071
                    243,                 1.1476,                0.67497,                 1.0567,                0.70506,                0.66358,                0.66913,                0.44574,                    1.2,                  0.735,                 1.0888,              0.0088021,              0.0088021,              0.0088021
                    244,                 1.1388,                0.66693,                 1.0558,                0.70604,                0.66384,                0.66857,                0.44619,                 1.1995,                0.73394,                 1.0887,              0.0087972,              0.0087972,              0.0087972
                    245,                 1.1339,                0.66323,                 1.0529,                0.70758,                0.66143,                0.66847,                0.44629,                 1.1982,                0.73345,                 1.0879,              0.0087922,              0.0087922,              0.0087922
                    246,                 1.1357,                0.66081,                 1.0511,                0.70556,                0.66257,                0.66929,                 0.4472,                 1.1974,                0.73225,                 1.0881,              0.0087872,              0.0087872,              0.0087872
                    247,                 1.1385,                0.66748,                 1.0533,                0.70084,                 0.6667,                0.67113,                0.44773,                  1.197,                0.73266,                 1.0882,              0.0087823,              0.0087823,              0.0087823
                    248,                 1.1389,                0.66887,                 1.0546,                0.69859,                0.66727,                0.67045,                0.44644,                 1.1966,                0.73257,                 1.0877,              0.0087774,              0.0087774,              0.0087774
                    249,                 1.1395,                0.66508,                 1.0527,                0.70127,                0.66764,                0.67175,                0.44603,                 1.1965,                0.73241,                 1.0879,              0.0087724,              0.0087724,              0.0087724
                    250,                 1.1307,                0.66091,                 1.0493,                 0.6997,                0.66746,                0.67001,                0.44696,                 1.1951,                0.73174,                 1.0866,              0.0087674,              0.0087674,              0.0087674
                    251,                 1.1371,                0.66217,                 1.0476,                0.70014,                  0.668,                 0.6706,                0.44683,                 1.1941,                0.73162,                  1.086,              0.0087625,              0.0087625,              0.0087625
                    252,                 1.1304,                0.65963,                 1.0509,                0.70134,                0.66852,                0.66989,                0.44705,                 1.1928,                0.73137,                 1.0857,              0.0087576,              0.0087576,              0.0087576
                    253,                  1.133,                0.66076,                 1.0495,                0.70219,                0.66836,                0.67024,                 0.4476,                 1.1923,                0.73116,                 1.0854,              0.0087526,              0.0087526,              0.0087526
                    254,                 1.1272,                0.65623,                 1.0457,                0.70174,                0.66753,                0.67071,                0.44757,                  1.192,                0.73059,                 1.0851,              0.0087476,              0.0087476,              0.0087476
                    255,                 1.1185,                0.65207,                 1.0492,                0.70246,                0.66688,                0.66986,                0.44704,                 1.1913,                0.72976,                 1.0848,              0.0087427,              0.0087427,              0.0087427
                    256,                 1.1278,                0.66692,                 1.0534,                0.70337,                0.66563,                0.66982,                0.44656,                 1.1903,                0.72909,                  1.084,              0.0087378,              0.0087378,              0.0087378
                    257,                 1.1337,                0.66458,                 1.0521,                0.70074,                0.66245,                 0.6693,                0.44679,                   1.19,                0.72911,                 1.0836,              0.0087328,              0.0087328,              0.0087328
                    258,                 1.1344,                0.66699,                 1.0519,                0.70024,                0.66385,                0.66996,                0.44709,                 1.1891,                0.72963,                 1.0837,              0.0087278,              0.0087278,              0.0087278
                    259,                 1.1339,                0.66155,                 1.0476,                0.69951,                0.66356,                0.66939,                0.44725,                 1.1891,                0.72945,                 1.0839,              0.0087229,              0.0087229,              0.0087229
                    260,                 1.1394,                 0.6682,                 1.0519,                 0.6959,                0.66536,                0.66899,                0.44701,                 1.1882,                0.72885,                 1.0834,               0.008718,               0.008718,               0.008718
                    261,                  1.139,                 0.6636,                 1.0565,                0.69036,                0.66869,                0.66774,                0.44763,                 1.1872,                0.72822,                 1.0833,               0.008713,               0.008713,               0.008713
                    262,                 1.1343,                0.66447,                 1.0512,                0.68997,                0.66951,                0.66839,                0.44793,                 1.1863,                0.72744,                 1.0829,              0.0087081,              0.0087081,              0.0087081
                    263,                 1.1236,                0.65168,                 1.0501,                0.69143,                0.66635,                0.66894,                0.44795,                 1.1856,                0.72621,                 1.0825,              0.0087031,              0.0087031,              0.0087031
                    264,                 1.1182,                0.65422,                  1.049,                 0.6892,                0.66655,                0.66998,                0.44943,                 1.1849,                 0.7257,                 1.0818,              0.0086981,              0.0086981,              0.0086981
                    265,                 1.1344,                0.66149,                 1.0516,                0.68756,                0.66721,                0.66893,                0.44915,                 1.1844,                0.72529,                 1.0819,              0.0086932,              0.0086932,              0.0086932
                    266,                 1.1336,                0.66119,                 1.0502,                 0.6876,                0.66733,                0.66977,                0.45039,                 1.1838,                0.72453,                 1.0815,              0.0086882,              0.0086882,              0.0086882
                    267,                 1.1191,                0.65411,                 1.0527,                0.69124,                0.66547,                0.67111,                  0.451,                 1.1834,                0.72529,                 1.0815,              0.0086833,              0.0086833,              0.0086833
                    268,                 1.1383,                0.66429,                 1.0537,                0.68978,                0.66607,                0.67117,                0.45262,                 1.1831,                0.72483,                 1.0816,              0.0086783,              0.0086783,              0.0086783
                    269,                 1.1353,                 0.6602,                 1.0502,                0.69519,                0.66423,                0.67128,                0.45248,                 1.1831,                0.72411,                 1.0818,              0.0086734,              0.0086734,              0.0086734
                    270,                  1.133,                0.66356,                 1.0554,                0.69597,                0.66359,                0.67167,                0.45247,                  1.183,                0.72409,                 1.0821,              0.0086684,              0.0086684,              0.0086684
                    271,                 1.1224,                0.64769,                 1.0454,                0.69465,                0.66329,                0.67176,                0.45281,                 1.1824,                0.72418,                 1.0819,              0.0086635,              0.0086635,              0.0086635
                    272,                 1.1303,                0.66028,                 1.0504,                0.69559,                 0.6631,                0.67129,                0.45378,                 1.1814,                0.72359,                 1.0816,              0.0086586,              0.0086586,              0.0086586
                    273,                 1.1211,                0.65748,                 1.0525,                 0.6967,                0.66342,                0.67187,                0.45379,                 1.1811,                0.72299,                 1.0817,              0.0086536,              0.0086536,              0.0086536
                    274,                 1.1148,                0.64498,                 1.0433,                0.70112,                0.66456,                0.67207,                 0.4545,                 1.1812,                0.72298,                 1.0816,              0.0086486,              0.0086486,              0.0086486
                    275,                 1.1348,                 0.6598,                 1.0512,                0.69961,                0.66525,                0.67184,                0.45383,                 1.1809,                0.72193,                 1.0813,              0.0086437,              0.0086437,              0.0086437
                    276,                 1.1213,                0.65564,                 1.0478,                0.70049,                0.66543,                0.67178,                0.45392,                 1.1809,                0.72242,                 1.0815,              0.0086388,              0.0086388,              0.0086388
                    277,                  1.121,                0.65695,                 1.0471,                0.69938,                0.66669,                0.67203,                 0.4527,                 1.1806,                 0.7225,                 1.0816,              0.0086338,              0.0086338,              0.0086338
                    278,                 1.1128,                0.64634,                 1.0476,                0.69811,                0.66729,                0.66891,                0.45247,                 1.1803,                0.72288,                 1.0812,              0.0086288,              0.0086288,              0.0086288
                    279,                 1.1159,                0.64956,                 1.0461,                0.69878,                 0.6671,                0.66855,                0.45233,                 1.1793,                0.72333,                 1.0809,              0.0086239,              0.0086239,              0.0086239
                    280,                 1.1255,                0.65773,                 1.0476,                0.68747,                0.67132,                0.66951,                0.45348,                 1.1791,                 0.7235,                  1.081,               0.008619,               0.008619,               0.008619
                    281,                 1.1161,                0.64712,                 1.0443,                0.69911,                0.66466,                 0.6694,                0.45296,                 1.1786,                0.72332,                 1.0809,               0.008614,               0.008614,               0.008614
                    282,                 1.1244,                0.65336,                 1.0441,                0.69509,                0.66572,                0.67008,                0.45301,                 1.1776,                0.72242,                 1.0804,              0.0086091,              0.0086091,              0.0086091
                    283,                 1.1179,                0.65182,                 1.0465,                0.69507,                0.66687,                0.67037,                0.45352,                  1.177,                0.72247,                 1.0804,              0.0086041,              0.0086041,              0.0086041
                    284,                 1.1141,                0.65046,                 1.0497,                0.69661,                0.66659,                  0.671,                0.45437,                 1.1764,                0.72144,                 1.0795,              0.0085992,              0.0085992,              0.0085992
                    285,                 1.1251,                0.64814,                 1.0409,                0.69739,                0.66484,                 0.6707,                0.45481,                 1.1753,                0.72155,                  1.079,              0.0085942,              0.0085942,              0.0085942
                    286,                 1.1295,                0.64871,                 1.0374,                0.67567,                 0.6893,                0.67193,                0.45405,                  1.175,                0.72146,                 1.0791,              0.0085893,              0.0085893,              0.0085893
                    287,                 1.1117,                0.64823,                 1.0399,                0.67484,                0.68956,                0.67213,                0.45734,                 1.1744,                0.72136,                 1.0786,              0.0085843,              0.0085843,              0.0085843
                    288,                 1.1121,                0.64567,                 1.0396,                0.67758,                0.68944,                 0.6725,                0.45641,                 1.1738,                0.72052,                 1.0782,              0.0085793,              0.0085793,              0.0085793
                    289,                 1.1086,                 0.6447,                 1.0416,                0.69223,                0.68047,                0.67204,                0.45702,                 1.1732,                0.72072,                 1.0781,              0.0085744,              0.0085744,              0.0085744
                    290,                 1.1155,                0.64989,                  1.045,                0.68395,                0.68495,                 0.6719,                0.45631,                 1.1723,                0.72005,                 1.0774,              0.0085695,              0.0085695,              0.0085695
                    291,                 1.1186,                0.65165,                 1.0431,                0.68681,                0.68176,                0.67153,                0.45759,                 1.1719,                0.71955,                 1.0777,              0.0085645,              0.0085645,              0.0085645
                    292,                 1.1042,                0.64022,                 1.0439,                0.69401,                0.67972,                0.67188,                0.45628,                 1.1715,                 0.7198,                 1.0775,              0.0085596,              0.0085596,              0.0085596
                    293,                 1.1189,                0.64737,                 1.0459,                0.69997,                0.67584,                0.67253,                0.45693,                 1.1719,                 0.7206,                 1.0777,              0.0085546,              0.0085546,              0.0085546
                    294,                 1.1108,                0.64575,                 1.0436,                0.70012,                0.67728,                0.67181,                0.45721,                 1.1707,                0.72006,                 1.0771,              0.0085497,              0.0085497,              0.0085497
                    295,                  1.112,                0.64458,                 1.0454,                0.69891,                0.67583,                0.67055,                0.45641,                 1.1703,                0.71926,                  1.077,              0.0085447,              0.0085447,              0.0085447
                    296,                 1.1022,                0.64266,                 1.0467,                0.69843,                0.67591,                0.67054,                0.45691,                 1.1696,                0.71861,                 1.0771,              0.0085398,              0.0085398,              0.0085398
                    297,                 1.1099,                0.64108,                 1.0412,                0.69911,                0.67417,                0.66853,                 0.4572,                 1.1688,                0.71811,                 1.0772,              0.0085348,              0.0085348,              0.0085348
                    298,                 1.1127,                0.64723,                 1.0497,                0.69968,                 0.6791,                0.66899,                0.45737,                 1.1682,                0.71823,                  1.077,              0.0085299,              0.0085299,              0.0085299
                    299,                  1.108,                0.64573,                 1.0426,                0.70353,                 0.6755,                0.66889,                0.45791,                 1.1683,                0.71819,                  1.077,              0.0085249,              0.0085249,              0.0085249
                    300,                 1.1033,                0.64636,                   1.04,                0.70342,                  0.677,                  0.671,                0.45837,                 1.1671,                0.71878,                 1.0768,                0.00852,                0.00852,                0.00852
                    301,                 1.1038,                0.63839,                 1.0381,                  0.702,                0.67808,                0.67111,                0.45839,                 1.1663,                0.71874,                 1.0762,               0.008515,               0.008515,               0.008515
                    302,                 1.1139,                0.64793,                  1.041,                 0.7016,                0.67707,                0.67118,                0.45837,                 1.1656,                0.71811,                  1.076,                0.00851,                0.00851,                0.00851
                    303,                 1.1152,                0.65396,                 1.0457,                0.70157,                0.67722,                0.67036,                 0.4585,                 1.1655,                0.71815,                 1.0761,              0.0085051,              0.0085051,              0.0085051
